Tiempo UTC-4;Temperatura del Aire ÂºC;PrecipitaciÃ³n Acumulada mm;PresiÃ³n AtmosfÃ©rica mbar;Velocidad de Viento km/h;DirecciÃ³n de Viento Âº;Temperatura del Aire % de datos ;PrecipitaciÃ³n Acumulada % de datos ;PresiÃ³n AtmosfÃ©rica % de datos ;Velocidad de Viento % de datos ;DirecciÃ³n de Viento % de datos 
18-01-2025 13:00;23.5;0;1010;9;137;100;100;100;100;100
18-01-2025 14:00;25;0;1010;10.4;166;100;100;100;100;100
18-01-2025 15:00;25.2;0;1009;10.4;210;100;100;100;100;100
18-01-2025 16:00;24.5;0;1009;9.7;222;100;100;100;100;100
18-01-2025 17:00;23.2;0;1009;13.4;244;100;100;100;100;100
18-01-2025 18:00;21.6;0;1010;18.3;271;100;100;100;100;100
18-01-2025 19:00;19;0;1011;15.4;286;100;100;100;100;100
18-01-2025 20:00;15.7;0;1011;13.9;296;100;100;100;100;100
18-01-2025 21:00;13.8;0;1012;9.8;301;100;100;100;100;100
18-01-2025 22:00;12.7;0;1012;8.8;311;100;100;100;100;100
18-01-2025 23:00;11.5;0;1012;6.2;312;100;100;100;100;100
19-01-2025 0:00;9.9;0;1011;1.8;1;100;100;100;100;100
19-01-2025 1:00;8;0;1011;0;0;100;100;100;100;100
19-01-2025 2:00;6.7;0;1011;0;0;100;100;100;100;100
19-01-2025 3:00;6.1;0;1011;0;0;100;100;100;100;100
19-01-2025 4:00;7.2;0;1010;0;0;100;100;100;100;100
19-01-2025 5:00;8.9;0;1011;0.1;0;100;100;100;100;100
19-01-2025 6:00;9.3;0;1011;0;0;100;100;100;100;100
19-01-2025 7:00;10.2;0;1011;0.4;0;100;100;100;100;100
19-01-2025 8:00;12.2;0;1011;4.6;0;100;100;100;100;100
19-01-2025 9:00;16.6;0;1010;3.9;0;100;100;100;100;100
19-01-2025 10:00;19.7;0;1009;5.3;213;100;100;100;100;100
19-01-2025 11:00;22.9;0;1009;5.4;154;100;100;100;100;100
19-01-2025 12:00;25.6;0;1008;8.1;298;100;100;100;100;100
19-01-2025 13:00;27.3;0;1007;10.3;158;100;100;100;100;100
19-01-2025 14:00;28.4;0;1006;11.5;192;100;100;100;100;100
19-01-2025 15:00;28.6;0;1006;12.9;249;100;100;100;100;100
19-01-2025 16:00;27.7;0;1006;9.8;225;100;100;100;100;100
19-01-2025 17:00;24.6;0;1006;19.3;238;100;100;100;100;100
19-01-2025 18:00;21.8;0;1006;17.4;281;100;100;100;100;100
19-01-2025 19:00;18.8;0;1007;13.3;280;100;100;100;100;100
19-01-2025 20:00;16.5;0;1006;11.3;310;100;100;100;100;100
19-01-2025 21:00;14.8;0;1007;9.5;300;100;100;100;100;100
19-01-2025 22:00;13.7;0;1006;5.5;293;100;100;100;100;100
19-01-2025 23:00;13.1;0;1006;2.6;0;100;100;100;100;100
20-01-2025 0:00;12.8;0;1006;10.9;287;100;100;100;100;100
20-01-2025 1:00;12.7;0;1006;15.2;291;100;100;100;100;100
20-01-2025 2:00;13;0;1005;9;312;100;100;100;100;100
20-01-2025 3:00;13.1;0;1004;5.4;273;100;100;100;100;100
20-01-2025 4:00;13;0;1004;5.7;257;100;100;100;100;100
20-01-2025 5:00;12.9;0;1004;5.8;266;100;100;100;100;100
20-01-2025 6:00;12.2;0;1004;8.9;270;100;100;100;100;100
20-01-2025 7:00;11.4;0;1005;8.1;280;100;100;100;100;100
20-01-2025 8:00;11.8;0;1005;4.6;276;100;100;100;100;100
20-01-2025 9:00;13.9;0;1005;2.5;0;100;100;100;100;100
20-01-2025 10:00;17.1;0;1004;3.6;259;100;100;100;100;100
20-01-2025 11:00;20.2;0;1004;5.3;209;100;100;100;100;100
20-01-2025 12:00;23.3;0;1003;6.9;246;100;100;100;100;100
20-01-2025 13:00;25.3;0;1003;7.6;204;100;100;100;100;100
20-01-2025 14:00;25.8;0;1003;9.7;142;100;100;100;100;100
20-01-2025 15:00;26;0;1003;9.5;292;100;100;100;100;100
20-01-2025 16:00;25.3;0;1003;7.8;230;100;100;100;100;100
20-01-2025 17:00;25.1;0;1003;11.7;241;100;100;100;100;100
20-01-2025 18:00;23.7;0;1003;14.9;236;100;100;100;100;100
20-01-2025 19:00;21.2;0;1003;12.8;235;100;100;100;100;100
20-01-2025 20:00;19.3;0;1004;9.6;254;100;100;100;100;100
20-01-2025 21:00;18.6;0;1004;6.2;245;100;100;100;100;100
20-01-2025 22:00;18;0;1004;8.2;268;100;100;100;100;100
20-01-2025 23:00;17.4;0;1004;7.7;268;100;100;100;100;100
21-01-2025 0:00;16.9;0;1004;4.6;242;100;100;100;100;100
21-01-2025 1:00;16.8;0;1004;3.5;0;100;100;100;100;100
21-01-2025 2:00;16.1;0;1003;3.2;200;100;100;100;100;100
21-01-2025 3:00;14.3;0;1003;1.5;279;100;100;100;100;100
21-01-2025 4:00;14.1;0;1003;0.3;0;100;100;100;100;100
21-01-2025 5:00;14.9;0;1004;0;0;100;100;100;100;100
21-01-2025 6:00;15.2;0;1004;2.7;0;100;100;100;100;100
21-01-2025 7:00;16.6;0;1004;7.3;271;100;100;100;100;100
21-01-2025 8:00;18.2;0;1004;7.6;271;100;100;100;100;100
21-01-2025 9:00;18.5;0;1005;7.6;275;100;100;100;100;100
21-01-2025 10:00;20;0;1005;7.1;270;100;100;100;100;100
21-01-2025 11:00;21.2;0;1005;10.7;255;100;100;100;100;100
21-01-2025 12:00;22.2;0;1006;9;245;100;100;100;100;100
21-01-2025 13:00;23.1;0;1005;11.4;288;100;100;100;100;100
21-01-2025 14:00;23.5;0;1005;8.5;233;100;100;100;100;100
21-01-2025 15:00;23.5;0;1005;11.4;232;100;100;100;100;100
21-01-2025 16:00;23.7;0;1005;10;243;100;100;100;100;100
21-01-2025 17:00;23.1;0;1004;8.4;274;100;100;100;100;100
21-01-2025 18:00;22.2;0;1004;9.5;144;100;100;100;100;100
21-01-2025 19:00;19.5;0;1005;10.5;254;100;100;100;100;100
21-01-2025 20:00;15.7;0;1006;7.5;266;100;100;100;100;100
21-01-2025 21:00;13.9;0;1006;8.2;274;100;100;100;100;100
21-01-2025 22:00;12.6;0;1006;9.6;284;100;100;100;100;100
21-01-2025 23:00;11.8;0;1006;7.2;294;100;100;100;100;100
22-01-2025 0:00;9.9;0;1006;1.5;334;100;100;100;100;100
22-01-2025 1:00;8.1;0;1005;0;0;100;100;100;100;100
22-01-2025 2:00;7.3;0;1005;0;0;100;100;100;100;100
22-01-2025 3:00;6.9;0;1004;0;0;100;100;100;100;100
22-01-2025 4:00;7.8;0;1004;0;0;100;100;100;100;100
22-01-2025 5:00;8.8;0;1004;0.1;0;100;100;100;100;100
22-01-2025 6:00;10.4;0;1004;1.1;0;100;100;100;100;100
22-01-2025 7:00;11.8;0;1005;5.3;242;100;100;100;100;100
22-01-2025 8:00;13.6;0;1005;5.2;275;100;100;100;100;100
22-01-2025 9:00;16.2;0;1005;5.9;265;100;100;100;100;100
22-01-2025 10:00;18.9;0;1005;6.9;319;100;100;100;100;100
22-01-2025 11:00;21;0;1005;8.4;302;100;100;100;100;100
22-01-2025 12:00;23;0;1005;10.2;304;100;100;100;100;100
22-01-2025 13:00;24.6;0;1004;10.3;299;100;100;100;100;100
22-01-2025 14:00;25.4;0;1004;14.5;311;100;100;100;100;100
22-01-2025 15:00;24.5;0;1004;17.3;269;100;100;100;100;100
22-01-2025 16:00;23;0;1004;19.5;269;100;100;100;100;100
22-01-2025 17:00;21.4;0;1005;17.6;279;100;100;100;100;100
22-01-2025 18:00;21.2;0;1005;16.1;228;100;100;100;100;100
22-01-2025 19:00;19.4;0;1005;12.5;287;100;100;100;100;100
22-01-2025 20:00;16.9;0;1006;5.8;247;100;100;100;100;100
22-01-2025 21:00;14;0;1007;0.7;185;100;100;100;100;100
22-01-2025 22:00;13.5;0;1006;7.1;99;100;100;100;100;100
22-01-2025 23:00;14.5;0;1006;7.3;87;100;100;100;100;100
23-01-2025 0:00;14.7;0;1006;5.2;76;100;100;100;100;100
23-01-2025 1:00;14.5;0;1006;3.9;64;100;100;100;100;100
23-01-2025 2:00;14.5;0.3;1005;1.9;336;100;100;100;100;100
23-01-2025 3:00;13.5;0.3;1005;0;0;100;100;100;100;100
23-01-2025 4:00;13.4;0.7;1006;0;0;100;100;100;100;100
23-01-2025 5:00;13.4;2.7;1006;0.6;0;100;100;100;100;100
23-01-2025 6:00;13;0.4;1007;4.5;0;100;100;100;100;100
23-01-2025 7:00;13;0;1008;4;268;100;100;100;100;100
23-01-2025 8:00;13.6;0;1008;2.3;305;100;100;100;100;100
23-01-2025 9:00;15;0;1008;4.9;0;100;100;100;100;100
23-01-2025 10:00;16.1;0;1008;6.3;277;100;100;100;100;100
23-01-2025 11:00;17.1;0;1008;3.1;322;100;100;100;100;100
23-01-2025 12:00;19;0;1009;3.3;0;100;100;100;100;100
23-01-2025 13:00;20.6;0;1008;5.3;341;100;100;100;100;100
23-01-2025 14:00;21.3;0;1008;8.4;236;100;100;100;100;100
23-01-2025 15:00;21.6;0;1008;11.8;164;100;100;100;100;100
23-01-2025 16:00;21.6;0;1008;12.1;248;100;100;100;100;100
23-01-2025 17:00;21;0;1008;10;273;100;100;100;100;100
23-01-2025 18:00;19.1;0;1008;8.6;245;100;100;100;100;100
23-01-2025 19:00;17.3;0;1009;7.6;271;100;100;100;100;100
23-01-2025 20:00;16.1;0;1009;6.4;278;100;100;100;100;100
23-01-2025 21:00;13.8;0;1010;0.9;243;100;100;100;100;100
23-01-2025 22:00;11.5;0;1010;0;0;100;100;100;100;100
23-01-2025 23:00;10.2;0;1010;0;212;100;100;100;100;100
24-01-2025 0:00;9.5;0;1010;0;0;100;100;100;100;100
24-01-2025 1:00;8.8;0;1010;0;0;100;100;100;100;100
24-01-2025 2:00;8.2;0;1010;0;0;100;100;100;100;100
24-01-2025 3:00;7.6;0;1009;0;0;100;100;100;100;100
24-01-2025 4:00;7.2;0;1009;0;0;100;100;100;100;100
24-01-2025 5:00;6.2;0;1009;0;0;100;100;100;100;100
24-01-2025 6:00;7;0;1010;0;0;100;100;100;100;100
24-01-2025 7:00;10.5;0;1010;0.1;0;100;100;100;100;100
24-01-2025 8:00;13.7;0;1011;1.9;0;100;100;100;100;100
24-01-2025 9:00;16.2;0;1010;6.2;244;100;100;100;100;100
24-01-2025 10:00;19;0;1010;6.5;99;100;100;100;100;100
24-01-2025 11:00;20.5;0;1010;6.9;179;100;100;100;100;100
24-01-2025 12:00;22.1;0;1009;8.5;159;100;100;100;100;100
24-01-2025 13:00;22.9;0;1009;9.6;191;100;100;100;100;100
24-01-2025 14:00;23.6;0;1008;10;164;100;100;100;100;100
24-01-2025 15:00;23.9;0;1008;10.3;155;100;100;100;100;100
24-01-2025 16:00;23.4;0;1007;16.2;254;100;100;100;100;100
24-01-2025 17:00;22.1;0;1008;13.8;262;100;100;100;100;100
24-01-2025 18:00;20;0;1008;15.4;242;100;100;100;100;100
24-01-2025 19:00;17.9;0;1008;12.9;270;100;100;100;100;100
24-01-2025 20:00;15.3;0;1008;7.4;244;100;100;100;100;100
24-01-2025 21:00;12.6;0;1009;4.7;274;100;100;100;100;100
24-01-2025 22:00;11.4;0;1009;5.3;291;100;100;100;100;100
24-01-2025 23:00;8.7;0;1008;1.9;290;100;100;100;100;100
25-01-2025 0:00;7.5;0;1008;0.3;0;100;100;100;100;100
25-01-2025 1:00;7.3;0;1007;0.6;0;100;100;100;100;100
25-01-2025 2:00;6.9;0;1007;0;0;100;100;100;100;100
25-01-2025 3:00;6.1;0;1006;0;0;100;100;100;100;100
25-01-2025 4:00;5.4;0;1006;0;0;100;100;100;100;100
25-01-2025 5:00;4.7;0;1006;1.5;0;100;100;100;100;100
25-01-2025 6:00;6.1;0;1006;1.3;0;100;100;100;100;100
25-01-2025 7:00;10.8;0;1006;4.5;266;100;100;100;100;100
25-01-2025 8:00;15.3;0;1006;4.6;268;100;100;100;100;100
25-01-2025 9:00;18.3;0;1006;6.6;0;100;100;100;100;100
25-01-2025 10:00;20.6;0;1006;7.8;249;100;100;100;100;100
25-01-2025 11:00;22.3;0;1005;9;189;100;100;100;100;100
25-01-2025 12:00;24.1;0;1005;11.6;233;100;100;100;100;100
25-01-2025 13:00;25.8;0;1005;10.8;255;100;100;100;100;100
25-01-2025 14:00;25.9;0;1004;12.4;222;100;100;100;100;100
25-01-2025 15:00;25.9;0;1004;13.3;250;100;100;100;100;100
25-01-2025 16:00;25.1;0;1005;16.1;252;100;100;100;100;100
25-01-2025 17:00;24.4;0;1005;16;271;100;100;100;100;100
25-01-2025 18:00;22.6;0;1005;18.1;227;100;100;100;100;100
25-01-2025 19:00;19.9;0;1005;17.1;282;100;100;100;100;100
25-01-2025 20:00;16.7;0;1006;13.3;299;100;100;100;100;100
25-01-2025 21:00;15.2;0;1006;12.6;294;100;100;100;100;100
25-01-2025 22:00;14;0;1006;8.6;292;100;100;100;100;100
25-01-2025 23:00;13.3;0;1006;7.5;317;100;100;100;100;100
26-01-2025 0:00;12.7;0;1006;5.5;306;100;100;100;100;100
26-01-2025 1:00;10.9;0;1005;1.7;1;100;100;100;100;100
26-01-2025 2:00;9.9;0;1005;0.1;0;100;100;100;100;100
26-01-2025 3:00;9.8;0;1004;0;0;100;100;100;100;100
26-01-2025 4:00;10.2;0;1003;0;0;100;100;100;100;100
26-01-2025 5:00;12.2;0;1003;1;0;100;100;100;100;100
26-01-2025 6:00;12.5;0;1003;2.7;291;100;100;100;100;100
26-01-2025 7:00;13.2;0;1003;3.9;0;100;100;100;100;100
26-01-2025 8:00;14.8;0;1003;6.2;282;100;100;100;100;100
26-01-2025 9:00;17.4;0;1003;7;242;100;100;100;100;100
26-01-2025 10:00;20;0;1003;10.8;304;100;100;100;100;100
26-01-2025 11:00;21.7;0;1003;9.8;294;100;100;100;100;100
26-01-2025 12:00;23.2;0;1003;15.2;275;100;100;100;100;100
26-01-2025 13:00;24.4;0;1003;16.7;295;100;100;100;100;100
26-01-2025 14:00;24.8;0;1003;15.2;242;100;100;100;100;100
26-01-2025 15:00;25;0;1003;13.1;250;100;100;100;100;100
26-01-2025 16:00;24.5;0;1003;19.9;246;100;100;100;100;100
26-01-2025 17:00;22.6;0;1004;17.2;278;100;100;100;100;100
26-01-2025 18:00;21.1;0;1004;10.8;277;100;100;100;100;100
26-01-2025 19:00;20.1;0;1004;5;250;100;100;100;100;100
26-01-2025 20:00;19.8;0;1004;6.9;287;100;100;100;100;100
26-01-2025 21:00;19.4;0;1004;2.7;247;100;100;100;100;100
26-01-2025 22:00;18.1;1.1;1005;6.9;294;100;100;100;100;100
26-01-2025 23:00;15.3;0.7;1005;9.7;206;100;100;100;100;100
27-01-2025 0:00;14.7;0;1005;13.5;268;100;100;100;100;100
27-01-2025 1:00;13.8;0;1006;7.8;248;100;100;100;100;100
27-01-2025 2:00;13.1;0;1006;4.8;225;100;100;100;100;100
27-01-2025 3:00;11.9;0;1006;0.9;269;100;100;100;100;100
27-01-2025 4:00;10.5;0;1006;0.6;0;100;100;100;100;100
27-01-2025 5:00;9.8;0;1006;1.5;254;100;100;100;100;100
27-01-2025 6:00;9.4;0.1;1007;0.1;278;100;100;100;100;100
27-01-2025 7:00;11.9;0;1008;0.6;0;100;100;100;100;100
27-01-2025 8:00;13.5;0;1008;7.6;197;100;100;100;100;100
27-01-2025 9:00;16.2;0;1008;8.9;134;100;100;100;100;100
27-01-2025 10:00;18.1;0;1008;8.7;174;100;100;100;100;100
27-01-2025 11:00;20;0;1008;7.8;155;100;100;100;100;100
27-01-2025 12:00;20.2;0;1008;9.7;271;100;100;100;100;100
27-01-2025 13:00;21.8;0;1007;9.6;232;100;100;100;100;100
27-01-2025 14:00;22.6;0;1007;9.8;156;100;100;100;100;100
27-01-2025 15:00;23.3;0;1006;9.6;202;100;100;100;100;100
27-01-2025 16:00;23.5;0;1006;10.7;221;100;100;100;100;100
27-01-2025 17:00;21.4;0;1006;16.6;244;100;100;100;100;100
27-01-2025 18:00;19.8;0;1006;14.3;232;100;100;100;100;100
27-01-2025 19:00;17.4;0;1006;14.5;263;100;100;100;100;100
27-01-2025 20:00;14.8;0;1007;9.4;234;100;100;100;100;100
27-01-2025 21:00;12.4;0;1007;5.9;278;100;100;100;100;100
27-01-2025 22:00;10;0;1007;4.2;317;100;100;100;100;100
27-01-2025 23:00;7.3;0;1007;1.8;346;100;100;100;100;100
28-01-2025 0:00;6.4;0;1007;0;0;100;100;100;100;100
28-01-2025 1:00;6;0;1006;0.6;0;100;100;100;100;100
28-01-2025 2:00;5.8;0;1006;1.6;0;100;100;100;100;100
28-01-2025 3:00;4.8;0;1005;0.3;0;100;100;100;100;100
28-01-2025 4:00;4.2;0;1005;1.2;246;100;100;100;100;100
28-01-2025 5:00;3.5;0;1005;0;0;100;100;100;100;100
28-01-2025 6:00;4;0;1005;0.1;0;100;100;100;100;100
28-01-2025 7:00;8.9;0;1005;3.4;281;100;100;100;100;100
28-01-2025 8:00;13.7;0;1005;5.4;319;100;100;100;100;100
28-01-2025 9:00;17.1;0;1005;7.2;280;100;100;100;100;100
28-01-2025 10:00;19.6;0;1005;8.8;216;100;100;100;100;100
28-01-2025 11:00;21.6;0;1005;10;244;100;100;100;100;100
28-01-2025 12:00;23.7;0;1004;10.7;192;100;100;100;100;100
28-01-2025 13:00;25.2;0;1004;12.4;188;100;100;100;100;100
28-01-2025 14:00;26.6;0;1004;13.3;271;100;100;100;100;100
28-01-2025 15:00;26.8;0;1004;11.8;257;100;100;100;100;100
28-01-2025 16:00;26;0;1004;14.2;209;100;100;100;100;100
28-01-2025 17:00;24;0;1004;20.1;260;100;100;100;100;100
28-01-2025 18:00;22;0;1004;19.1;279;100;100;100;100;100
28-01-2025 19:00;19.4;0;1004;15.4;279;100;100;100;100;100
28-01-2025 20:00;15.8;0;1005;14.3;284;100;100;100;100;100
28-01-2025 21:00;13.8;0;1005;11.2;288;100;100;100;100;100
28-01-2025 22:00;12.6;0;1006;8;291;100;100;100;100;100
28-01-2025 23:00;11.7;0;1006;6.2;298;100;100;100;100;100
29-01-2025 0:00;9.3;0;1005;1.1;340;100;100;100;100;100
29-01-2025 1:00;7.5;0;1005;0;0;100;100;100;100;100
29-01-2025 2:00;6.8;0;1004;0;0;100;100;100;100;100
29-01-2025 3:00;6.3;0;1004;0;0;100;100;100;100;100
29-01-2025 4:00;5.6;0;1004;0;0;100;100;100;100;100
29-01-2025 5:00;5.1;0;1004;0;0;100;100;100;100;100
29-01-2025 6:00;7.7;0;1004;0;0;100;100;100;100;100
29-01-2025 7:00;10.2;0;1004;0.4;0;100;100;100;100;100
29-01-2025 8:00;14;0;1004;2.6;262;100;100;100;100;100
29-01-2025 9:00;17.4;0;1004;4.6;0;100;100;100;100;100
29-01-2025 10:00;19.8;0;1003;8.4;146;100;100;100;100;100
29-01-2025 11:00;23.2;0;1003;8.4;227;100;100;100;100;100
29-01-2025 12:00;25.9;0;1003;10.9;264;100;100;100;100;100
29-01-2025 13:00;28.2;0;1002;10;202;100;100;100;100;100
29-01-2025 14:00;29.3;0;1002;12;217;100;100;100;100;100
29-01-2025 15:00;29.8;0;1002;12.5;276;100;100;100;100;100
29-01-2025 16:00;28.2;0;1002;20.7;245;100;100;100;100;100
29-01-2025 17:00;24.9;0;1002;23.2;295;100;100;100;100;100
29-01-2025 18:00;22.3;0;1003;20.2;267;100;100;100;100;100
29-01-2025 19:00;19.5;0;1004;16.2;288;100;100;100;100;100
29-01-2025 20:00;16.3;0;1004;14.3;300;100;100;100;100;100
29-01-2025 21:00;14.5;0;1005;10.9;290;100;100;100;100;100
29-01-2025 22:00;13.5;0;1005;9;299;100;100;100;100;100
29-01-2025 23:00;12.4;0;1005;5;302;100;100;100;100;100
30-01-2025 0:00;9.6;0;1005;0;327;100;100;100;100;100
30-01-2025 1:00;8.4;0;1005;0;0;100;100;100;100;100
30-01-2025 2:00;7.9;0;1004;0;0;100;100;100;100;100
30-01-2025 3:00;7.6;0;1004;0;0;100;100;100;100;100
30-01-2025 4:00;9.8;0;1004;0;0;100;100;100;100;100
30-01-2025 5:00;11.2;0;1004;0.3;0;100;100;100;100;100
30-01-2025 6:00;12;0;1004;1.1;0;100;100;100;100;100
30-01-2025 7:00;13;0;1004;0.8;0;100;100;100;100;100
30-01-2025 8:00;14.4;0;1003;4.1;0;100;100;100;100;100
30-01-2025 9:00;16.5;0;1003;5.6;360;100;100;100;100;100
30-01-2025 10:00;18.5;0;1003;8.1;239;100;100;100;100;100
30-01-2025 11:00;21.1;0;1003;8.1;276;100;100;100;100;100
30-01-2025 12:00;23.9;0;1003;6.8;202;100;100;100;100;100
30-01-2025 13:00;27.3;0;1002;8.1;274;100;100;100;100;100
30-01-2025 14:00;28.3;0;1002;18.4;285;100;100;100;100;100
30-01-2025 15:00;26.6;0;1003;18.9;296;100;100;100;100;100
30-01-2025 16:00;25;0;1003;24;231;100;100;100;100;100
30-01-2025 17:00;22.9;0;1004;21.4;299;100;100;100;100;100
30-01-2025 18:00;21.2;0;1005;15.9;243;100;100;100;100;100
30-01-2025 19:00;19.5;0;1006;7.3;272;100;100;100;100;100
30-01-2025 20:00;17.4;0;1006;4.2;225;100;100;100;100;100
30-01-2025 21:00;15.7;0;1007;2.1;256;100;100;100;100;100
30-01-2025 22:00;12.3;0;1006;0.1;354;100;100;100;100;100
30-01-2025 23:00;11.1;0;1006;0.3;0;100;100;100;100;100
31-01-2025 0:00;10.8;0;1006;1.7;0;100;100;100;100;100
31-01-2025 1:00;10.4;0;1006;3.1;0;100;100;100;100;100
31-01-2025 2:00;11.3;0;1005;5.7;70;100;100;100;100;100
31-01-2025 3:00;11.3;0;1005;4.1;81;100;100;100;100;100
31-01-2025 4:00;12.5;0;1005;6.8;80;100;100;100;100;100
31-01-2025 5:00;12.5;0;1005;5.3;65;100;100;100;100;100
31-01-2025 6:00;12.7;0;1005;3.8;120;100;100;100;100;100
31-01-2025 7:00;13.9;0;1006;2.9;74;100;100;100;100;100
31-01-2025 8:00;15.7;0;1006;1.9;61;100;100;100;100;100
31-01-2025 9:00;17.7;0;1006;2.2;0;100;100;100;100;100
31-01-2025 10:00;19.2;0;1006;4.9;317;100;100;100;100;100
31-01-2025 11:00;21;0;1006;6.4;279;100;100;100;100;100
31-01-2025 12:00;21.6;0;1006;8.7;272;100;100;100;100;100
31-01-2025 13:00;22.2;0;1006;7.3;275;100;100;100;100;100
31-01-2025 14:00;23.5;0;1005;7.7;200;100;100;100;100;100
31-01-2025 15:00;25.2;0;1005;8.1;190;100;100;100;100;100
31-01-2025 16:00;25.8;0;1004;10.7;194;100;100;100;100;100
31-01-2025 17:00;24.2;0;1004;13.3;243;100;100;100;100;100
31-01-2025 18:00;22.2;0;1004;11.3;214;100;100;100;100;100
31-01-2025 19:00;19.3;0;1004;10.9;256;100;100;100;100;100
31-01-2025 20:00;16.6;0;1005;8.5;243;100;100;100;100;100
31-01-2025 21:00;14.8;0;1005;11;300;100;100;100;100;100
31-01-2025 22:00;13;0;1005;7;300;100;100;100;100;100
31-01-2025 23:00;11.8;0;1005;5.4;316;100;100;100;100;100
01-02-2025 0:00;10.6;0;1004;4.2;296;100;100;100;100;100
01-02-2025 1:00;7.7;0;1004;0.2;0;100;100;100;100;100
01-02-2025 2:00;6.5;0;1003;0;0;100;100;100;100;100
01-02-2025 3:00;6.2;0;1002;0.3;0;100;100;100;100;100
01-02-2025 4:00;5;0;1002;1.6;240;100;100;100;100;100
01-02-2025 5:00;4.6;0;1002;0;0;100;100;100;100;100
01-02-2025 6:00;4.7;0;1002;0;0;100;100;100;100;100
01-02-2025 7:00;9.5;0;1003;3.6;0;100;100;100;100;100
01-02-2025 8:00;13.5;0;1003;5.3;287;100;100;100;100;100
01-02-2025 9:00;16.2;0;1003;7.1;275;100;100;100;100;100
01-02-2025 10:00;18.6;0;1002;7.5;260;100;100;100;100;100
01-02-2025 11:00;21.2;0;1002;9.7;292;100;100;100;100;100
01-02-2025 12:00;23;0;1002;10.6;220;100;100;100;100;100
01-02-2025 13:00;24.3;0;1001;17.5;298;100;100;100;100;100
01-02-2025 14:00;23.8;0;1002;19.3;270;100;100;100;100;100
01-02-2025 15:00;23.4;0;1002;15.3;279;100;100;100;100;100
01-02-2025 16:00;22.2;0;1002;15.9;280;100;100;100;100;100
01-02-2025 17:00;21.2;0;1002;16.8;247;100;100;100;100;100
01-02-2025 18:00;19.1;0;1002;13.1;270;100;100;100;100;100
01-02-2025 19:00;17;0;1003;10.5;236;100;100;100;100;100
01-02-2025 20:00;14.8;0;1004;7.2;266;100;100;100;100;100
01-02-2025 21:00;11.7;0;1004;1.2;232;100;100;100;100;100
01-02-2025 22:00;8.6;0;1004;0;0;100;100;100;100;100
01-02-2025 23:00;7.9;0;1004;0;0;100;100;100;100;100
02-02-2025 0:00;8;0;1004;0;0;100;100;100;100;100
02-02-2025 1:00;8.1;0;1004;2.8;0;100;100;100;100;100
02-02-2025 2:00;8.9;0;1004;5.1;76;100;100;100;100;100
02-02-2025 3:00;8.6;0;1003;5;66;100;100;100;100;100
02-02-2025 4:00;9;0;1004;4;74;100;100;100;100;100
02-02-2025 5:00;10;0;1004;8.2;87;100;100;100;100;100
02-02-2025 6:00;10.2;0;1004;8.6;107;100;100;100;100;100
02-02-2025 7:00;11.7;0;1004;11.8;59;100;100;100;100;100
02-02-2025 8:00;13.5;0;1005;7.6;60;100;100;100;100;100
02-02-2025 9:00;15.9;0;1005;8.6;77;100;100;100;100;100
02-02-2025 10:00;18.6;0;1004;10.8;45;100;100;100;100;100
02-02-2025 11:00;18.7;0;1004;8.7;15;100;100;100;100;100
02-02-2025 12:00;16.8;0;1005;5.9;281;100;100;100;100;100
02-02-2025 13:00;20.4;0;1004;3.8;145;100;100;100;100;100
02-02-2025 14:00;20.7;0;1004;6.4;146;100;100;100;100;100
02-02-2025 15:00;20;0;1005;10.5;128;100;100;100;100;100
02-02-2025 16:00;18.9;0;1005;6.9;277;100;100;100;100;100
02-02-2025 17:00;18.3;0;1005;4;219;100;100;100;100;100
02-02-2025 18:00;18.4;0;1005;3.9;240;100;100;100;100;100
02-02-2025 19:00;17.6;0;1005;6.6;282;100;100;100;100;100
02-02-2025 20:00;16.6;0;1005;5.6;269;100;100;100;100;100
02-02-2025 21:00;15.9;0;1005;4.8;248;100;100;100;100;100
02-02-2025 22:00;15.2;0;1006;6;263;100;100;100;100;100
02-02-2025 23:00;13.5;0;1006;4.3;258;100;100;100;100;100
03-02-2025 0:00;10.9;0;1005;2.4;269;100;100;100;100;100
03-02-2025 1:00;8.7;0;1005;1.2;255;100;100;100;100;100
03-02-2025 2:00;7.7;0;1005;0;0;100;100;100;100;100
03-02-2025 3:00;7.1;0;1005;1;0;100;100;100;100;100
03-02-2025 4:00;7.9;0;1005;1.5;177;100;100;100;100;100
03-02-2025 5:00;9.8;0;1005;0.1;0;100;100;100;100;100
03-02-2025 6:00;10.7;0;1005;0.1;0;100;100;100;100;100
03-02-2025 7:00;11.1;0;1005;1.4;0;100;100;100;100;100
03-02-2025 8:00;11.6;0;1006;0.6;120;100;100;100;100;100
03-02-2025 9:00;14.3;0;1006;4.9;303;100;100;100;100;100
03-02-2025 10:00;17.6;0;1006;5.2;159;100;100;100;100;100
03-02-2025 11:00;19.9;0;1006;6.4;198;100;100;100;100;100
03-02-2025 12:00;20.9;0;1005;5.9;300;100;100;100;100;100
03-02-2025 13:00;21.9;0;1005;8.7;293;100;100;100;100;100
03-02-2025 14:00;23.1;0;1005;8.7;278;100;100;100;100;100
03-02-2025 15:00;23.4;0;1004;9.7;291;100;100;100;100;100
03-02-2025 16:00;23.2;0;1004;10.9;272;100;100;100;100;100
03-02-2025 17:00;22.2;0;1005;10;243;100;100;100;100;100
